ID,IDRS_Date,count,Date,gower_similarity,OEZK,river_type,Conductivity,Nitrate,Nitrogen,Oxygen,Temperature,pH,Ammonium,Phosphate,XUTM32N,YUTM32N,System,Status,CatCropWald,Cat_Urban,Cat_tot_Agriculture,Cat_Agri_without_grassl,PCA1,delta_PCA,delta_OEZK,delta_gower_similarity
106000143,106000143_2012,4,2012,0.516968484,0.164,Typ 14,45.9,0.073087,0.68,6.65,10.4,7.5,0.1,0.02,32398108.52,5832188.104,Ems,HMWB,16.90107,8.10469,71.99584,67.61996,-0.29279066,0.273040947,-0.13,0.059574442
106000160,106000160_2012,6,2012,0.45057091,0.788,Typ 12,82.542,0.031794,0.574455,8.9,14.1,6.9,0.059975,0.01,32395446.72,5842205.157,NA,HMWB,18.23755,11.20497,67.5178,54.98882,-0.519716503,0.488747406,0.251,-0.021289579
106000177,106000177_2012,5,2012,0.463019389,0.014,Typ 14,102.036,0.0747195,1,10.5,11.1,7.4,0.087,0.04,32407164.06,5911556.389,NA,HMWB,12.40474,15.92333,55.95104,20.05684,-0.142844798,0.790243875,-0.096,-0.036181961
106000190,106000190_2012,2,2012,0.384301033,0,Typ 14,33.5,0.04,1,3.685,15.6,7,2,0.14735125,32480578.56,5822860.623,Weser,AWB,18.0293,26.98238,48.79876,27.80069,5.359225596,1.695884457,0,-0.0377954
106000192,106000192_2012,2,2012,0.48735299,0.244,Typ 14,40.8,0.002,0.41,3.71,6.7,6.8,0.035,0.0099025,32483567.46,5828922.167,Weser,HMWB,16.63452,12.01822,64.83153,51.40836,-0.582003214,-1.175369279,0.198,0.00796172
106000227,106000227_2012,2,2012,0.494715452,0.362,Typ 15,64.398,0.003,0.13,7.5,17.3,7.34,0.006,0.003,32583374.81,5827127.381,NA,HMWB,36.43488,5.91726,55.61487,46.07246,-0.905507838,-1.391420025,0.194,-0.006744308
106000229,106000229_2012,3,2012,0.559575966,0.966,Typ 17,37.025,0.001,0.14,8.6,16.7,7.5,0.005,0.004,32576265.69,5830933.974,NA,NWB,64.17899,3.2821,31.7041,25.78886,-1.000630353,0.01196457,0.023,0.045036008
106000235,106000235_2012,3,2012,0.548724685,0.381,Typ 18,91.293,0.071558,1.03036,12.7,8.4,8.15,0.07,0.01,32594970.4,5775486.768,NA,HMWB,21.60078,6.61066,67.90833,66.86988,-0.50973496,0.475265728,-0.116,0.050314865
106000240,106000240_2012,6,2012,0.461925886,0.201,Typ 15,94.9925,0.004,0.34,12.3,15.5,8.05,0.02,0.007,32590016.48,5783057.817,NA,HMWB,21.04832,15.61455,57.21376,54.70684,-0.957140586,-2.484861785,0.068,0.001135615
106000260,106000260_2012,3,2012,0.504469005,0.139,Typ 18,189,0.179806,4,5.295,13.3,8.15,0.27,0.028,32596247.05,5786613.308,Weser,HMWB,13.85277,31.46545,36.06621,34.96811,1.538745615,2.143513328,-0.298,-0.022531738
106000264,106000264_2012,3,2012,0.570696256,0.694,Typ 15,70.27416667,0.007,0.33,10.4,11.4,8,0.005,0.011,32588646.46,5811238.619,NA,HMWB,14.2593,14.70162,61.57282,54.03046,-0.94377994,-0.156789787,0.132,0.050983299
106000278,106000278_2012,3,2012,0.525649206,0.066,Typ 15_gross,83.9825,5.00E-04,0.14,7.9,18,7.56,0.007,0.003,32563830.67,5834174.871,NA,HMWB,NA,NA,NA,NA,-0.906125747,-1.270844641,0.001,0.082944956
106000279,106000279_2012,2,2012,0.554649731,0.849,Typ 17,40.14285,5.00E-04,0.1,10.3,14,7.35,0.002,0.002,32575738.37,5862533.429,NA,NWB,71.83045,15.32731,7.72627,6.30689,-1.065625037,0.011100643,-0.042,0.068397611
106000280,106000280_2012,2,2012,0.52941603,0.755,Typ 16,47.569,5.00E-04,0.24,9.8,10.4,6.9,0.002,0.001,32576857.89,5859974.429,NA,NWB,79.91056,9.43359,7.5901,6.30167,-0.960236801,-0.347041211,-0.11,0.089894325
106000281,106000281_2012,2,2012,0.531011481,0.81,Typ 17,47.5645,0.002,0.21,9.9,11.2,7.34,0.007,0.003,32574078.99,5859944.483,NA,NWB,59.75077,11.5435,22.77927,15.75123,-0.986624201,-0.647567405,-0.04,0.068728631
106000282,106000282_2012,5,2012,0.586306407,0.958,Typ 17,37.5475,5.00E-04,0.16,9.1,15.6,7.36,0.002,0.003,32564662.37,5836443.957,NA,NWB,64.36303,11.29002,20.63079,16.22687,-1.010918316,0.032972368,-0.042,0.093588963
106000291,106000291_2012,2,2012,0.524745271,0.427,Typ 15,87.6155,0.02577425,0.53043,9,16.6,7.7,0.05,0.01,32557098.3,5831905.872,NA,HMWB,39.11632,22.74942,35.59067,24.41179,-0.640617143,0.374709037,-0.267,0.028986851
106000293,106000293_2012,2,2012,0.539456647,0.823,Typ 15,52.159,5.00E-04,0.023,8.5,16.6,7.2,0.002,0.003,32540172.21,5845270.816,NA,HMWB,47.38128,24.05276,23.97791,17.67671,-0.989678024,-0.306848081,-0.106,0.115855582
106000294,106000294_2012,3,2012,0.462859094,0,Typ 15_gross,108.1,0.165576,1.9,5.09,18,7.8,0.05,0.05,32538423.92,5845831.619,Weser,HMWB,NA,NA,NA,NA,0.399500998,-0.662001211,-0.064,0.013384173
106000295,106000295_2012,2,2012,0.484523126,0.434,Typ 17,85.367,0.065834,0.636075,10.8,15.5,7.66,0.02,0.017022,32556765.98,5869311.025,NA,HMWB,40.54481,17.82885,37.3962,31.11216,-0.622590234,0.261167007,-0.29,0.004128358
106000298,106000298_2012,4,2012,0.547997063,0.768,Typ 15,84.1,0.001,0.14,4.83,16.2,7.5,0.005,0.004,32533464.95,5850268.93,Weser,HMWB,48.8279,13.4031,35.42895,27.89374,-0.799159063,-0.071700859,-0.024,0.018256039
106000299,106000299_2012,2,2012,0.43190459,0.594,Typ 14,43.6,0.0388235,0.39,4.515,14.8,6.9,0.018,0.02,32527287.31,5843571.684,Weser,HMWB,28.57092,10.90352,58.32469,44.27391,-0.531338631,-1.526150705,0.47,0.06992757
106000307,106000307_2012,7,2012,0.564138809,0.695,Typ 15,47.0965,0.002,0.18,8.7,14,7.4,0.005,0.003,32532578.93,5893014.959,NA,NWB,36.80628,12.74027,47.81929,32.17228,-0.968796436,-0.016406694,-0.078,0.022307103
106000309,106000309_2012,2,2012,0.524478879,0.76,Typ 15,54.1845,0.002,0.17,8.8,13.7,7.4,0.007,0.003,32535594.75,5894771.217,NA,NWB,37.74764,13.56032,46.32689,30.83339,-0.957561781,-0.00100112,0.038,0.042154034
106000310,106000310_2012,2,2012,0.546901247,0.652,Typ 15,59.1695,0.002,0.2,8.7,14.4,7.5,0.002,0.003,32527562.82,5885949.841,NA,NWB,31.09965,12.86866,53.64402,37.30271,-0.960003332,-0.01278762,-0.263,0.055966772
106000317,106000317_2012,2,2012,0.500834909,0.516,Typ 15,67.8505,0.003,0.12,8.5,20.2,7.5,0.002,0.003,32493215.49,5887339.789,NA,HMWB,14.45047,15.88897,66.727,37.56217,-0.960925579,-1.080423107,0.335,0.106527564
106000323,106000323_2012,7,2012,0.539779409,0.957,Typ 17,47.8,0.001,0.26,4.08,15,7.5,0.005,0.003,32605631.54,5865530.795,Elbe,HMWB,40.6187,4.44,51.29201,44.32674,-0.808769534,0.028957281,0.148,-0.010341043
106000334,106000334_2012,7,2012,0.528133013,0.89,Typ 17,27.7,0.001,0.16,5.405,14.8,7.7,0.006,0.006,32599668.94,5868090.867,Elbe,HMWB,49.75511,2.35694,46.81445,41.26567,-0.912557044,0.063184506,-0.082,0.008728505
106000341,106000341_2012,7,2012,0.556921244,0.922,Typ 17,32.4,0.001,0.17,4.91,14.8,7.6,0.005,0.005,32604137.17,5868214.752,Elbe,HMWB,47.46969,3.56225,46.66048,40.60417,-0.884553322,0.008247654,0.074,-0.000725729
106000366,106000366_2012,5,2012,0.472629094,0.462,Typ 16,55.2,0.004,1.6,3.56,10.8,7.4,0.029,0.01,32615047.23,5896306.421,Elbe,HMWB,42.18217,4.23877,50.43972,45.22369,-0.294931653,-0.744484081,0.229,0.000469394
106000394,106000394_2012,7,2012,0.570976926,0.997,Typ 17,26.5,0.001,0.11,5.075,14.8,7.6,0.005,0.004,32565719.97,5907041.881,Elbe,HMWB,48.90974,13.95133,34.5412,24.36047,-0.92189821,-0.020091594,0.103,0.071783381
106000395,106000395_2012,7,2012,0.536944346,0.975,Typ 17,28.9,0.001,0.11,5.13,14.8,7.5,0.005,0.004,32571481.84,5918000.277,Elbe,HMWB,51.98331,16.24671,29.36997,21.52128,-0.910162655,-0.056326274,0.157,0.002910161
106000409,106000409_2012,2,2012,0.526250089,0.667,Typ 15,70.29,0.002,0.251,9.8,13.6,7.8,0.002,0.004,32545752.14,5923444.605,NA,NWB,39.21229,13.86645,48.70747,41.44295,-0.985008624,-0.042693826,-0.067,0.012053279
106000428,106000428_2012,4,2012,0.515306317,0.051,Typ 15_gross,62.4,0.018,0.87,6.2,17.1,7.8,0.012,0.014,32380199.11,5796024.743,Küste,HMWB,13.57938,20.01347,61.31345,55.87348,-0.599749507,-1.158838901,0.021,0.002500236
106000472,106000472_2012,4,2012,0.469327214,0,Typ 15_gross,451.395,0.11,7,9,18.2,7.6,0.13,0.07,32367085.59,5813585.939,NA,HMWB,16.62319,20.33815,57.41174,50.1224,2.471680445,1.015187549,0,0.005989368
106000495,106000495_2012,5,2012,0.451897913,0.567,Typ 15,101.458767,0.02925175,0.713185,5.46,18.4,7.6,0.04995,0.017672,32361693.8,5817996.26,Küste,HMWB,11.44844,11.61009,36.65495,29.16549,-0.394460904,0.351699155,0.103,0.025573813
106000597,106000597_2012,2,2012,0.523011728,0.925,Typ 09.2,59.6545,0.003,0.23,14.9,8.8,7.8,0.008,0.001,32577629.63,5727440.16,NA,HMWB,55.87028,8.69518,28.49365,20.27007,-1.170642823,-0.036767913,0.191,0.023241546
106000624,106000624_2012,2,2012,0.525805289,0.684,Typ 07,66.3975,0.001,0.08,10.5,15,8.4,0.002,0.001,32581710.13,5736127.648,NA,HMWB,42.59574,10.47393,39.42079,18.84191,-1.136982967,-0.141958412,0.091,0.003872695
106000642,106000642_2012,2,2012,0.487520376,0.345,Typ 11,80.166,0.0458065,0.61,12,15,7.5,0.02,0.011,32476138.68,5915273.933,NA,HMWB,36.95959,12.94324,40.49589,24.80193,-0.737137439,0.245847473,-0.101,-0.01767372
106000661,106000661_2012,4,2012,0.491922138,0.094,Typ 15_gross,112.232,0.005,0.39,8.2,16.8,7.7,0.01,0.008,32385296.36,5814494.322,NA,HMWB,NA,NA,NA,NA,-0.767257029,-1.165428247,0.094,0.006183088
106000662,106000662_2012,2,2012,0.543360464,0.368,Typ 14,82.1385,0.03866675,0.56388,12,8.2,7.6,0.034,0.015,32433051.41,5818661.984,NA,HMWB,21.13847,15.75622,61.74114,50.64004,-0.710489286,0.096320676,-0.049,0.057198114
106000663,106000663_2012,2,2012,0.488812675,0.012,Typ 15_gross,321.8958673,0.071594,3,9.4,10.8,7.3,0.21,0.02,32412852.79,5841704.11,NA,HMWB,23.33259,19.59917,55.7294,46.93032,1.017156687,1.809848445,-0.045,-0.000536276
106000664,106000664_2012,2,2012,0.46578572,0.495,Typ 15,111.512717,0.007,2.3,9.5,10.3,7.3,0.033,0.0261725,32409983.87,5837445.845,NA,AWB,50.95159,2.38645,43.54293,20.44453,-0.082727493,-1.32245417,0.361,-0.044132794
106000665,106000665_2012,2,2012,0.43701124,0.646,Typ 12,209.2090043,0.038105,1.33541725,8.9,11.5,6.6,0.027,0.057461,32414482.23,5847711.697,NA,HMWB,13.3527,7.66945,74.11352,61.4541,0.126930689,1.16458588,0.075,-0.03622937
106000666,106000666_2012,4,2012,0.432013375,0,Typ 15_gross,503.137974,0.04,3.1,8.8,17.6,7.6,0.12,0.04,32382668.99,5855157.184,NA,HMWB,23.67733,8.10843,51.1926,36.46767,1.158266049,1.074255189,0,-0.028298375
106000667,106000667_2012,2,2012,0.514852083,0.065,Typ 09,111.009,0.116608,2.4,10.1,19.9,7.7,0.02,0.017,32545158.16,5695664.479,NA,HMWB,52.26445,17.50903,23.74549,17.19728,0.027557533,1.079283855,-0.016,0.009156593
106000668,106000668_2012,2,2012,0.595355573,0.62,Typ 05.1,43.3522,0.003,0.19,10.6,10.5,7.9,0.002,0.003,32544273.81,5721543.056,NA,NWB,58.6968,4.63115,31.96053,20.247,-1.084931294,-0.06348823,0.082,0.009357709
106000669,106000669_2012,2,2012,0.580199365,0.707,Typ 09.1,64.954,0.004,0.31,11.2,10.8,8.4,0.002,0.004,32541772.77,5719657.882,NA,NWB,52.72715,4.88719,39.69366,28.17207,-1.07433199,-0.028527248,-0.058,0.012406055
106000671,106000671_2012,2,2012,0.591664312,0.665,Typ 06,73.647,0.006,0.47,13,10.3,8.55,0.017,0.013,32533108.62,5747905.623,NA,NWB,33.08463,8.48152,55.33172,42.20808,-0.995466992,0.081428918,0.122,0.018717467
106000673,106000673_2012,2,2012,0.586706819,0.811,Typ 09,20.0076,0.002,0.14,12.3,5.5,7.35,0.03,0.006,32603054.92,5754676.035,NA,NWB,78.20775,10.32776,4.17827,2.04668,-1.053774007,0.023431018,0.151,0.003637899
106000674,106000674_2012,4,2012,0.554429143,0.845,Typ 09,34.7235,0.001,0.23,10.4,15.6,7.8,0.005,0.006,32607569.32,5769326.117,NA,NWB,0,49.41595,NA,NA,-1.054574998,-1.28839732,0.505,0.087326188
106000675,106000675_2012,2,2012,0.514472987,0.549,Typ 18,81.1685,0.004,0.31,11.7,9,8.15,0.005,0.008,32606970.57,5769946.866,NA,HMWB,50.55001,12.28093,30.45713,28.18288,-1.008815123,-0.490231769,0.182,0.009661867
106000676,106000676_2012,2,2012,0.444853904,0.53,Typ 15,113.0106877,0.009,0.57,12.8,8.9,8.25,0.065,0.002,32607786.34,5777854.656,NA,HMWB,19.69742,6.68534,70.63237,68.93948,-0.799491756,-0.065818645,-0.03,-0.043119983
106000677,106000677_2012,2,2012,0.495476813,0.564,Typ 15,81.3385,0.004,0.21,10.9,17.2,8.05,0.006,0.001,32622861.66,5799662.724,NA,HMWB,30.67277,9.27352,55.21055,48.58898,-1.040308705,-0.058217111,0.057,0.058349702
106000678,106000678_2012,2,2012,0.513822576,0.703,Typ 16,48.573,0.001,0.24,9.06585,13,7.05,0.002,0.001,32594886.4,5838513.685,NA,HMWB,67.59513,2.81872,27.49738,26.10553,-0.948999415,0.085780028,-0.03,-0.039282642
106000679,106000679_2012,2,2012,0.546581778,0.211,Typ 07,74.4565,0.004,0.08,9.3,11.9,8.5,0.002,0.001,32564855.43,5702438.395,NA,HMWB,50.52424,3.63146,44.42257,36.29491,-1.08665886,-2.529196571,0.207,0.012281428
106000680,106000680_2012,2,2012,0.576112662,0.361,Typ 05.1,90.1895,0.021036,0.57,9.2,9.3,7.9,0.02,0.01,32565344.24,5704807.392,NA,NWB,28.28108,4.0503,65.27804,54.32369,-0.733647109,0.37642281,-0.038,0.036494944
106000681,106000681_2012,2,2012,0.571018218,0.389,Typ 09.1,103.51,0.086296,0.57,9.4,10.1,8.2,0.02,0.03,32564419.63,5707378.351,NA,HMWB,14.43967,16.77101,68.13989,58.88765,-0.498924906,0.364811641,-0.271,0.058466563
106000682,106000682_2012,2,2012,0.528797863,0.676,Typ 09.1,96.7605,0.005,0.53,9.9,14.5,8.1,0.006,0.012,32563381.13,5715266.201,NA,HMWB,30.34395,10.40566,55.7178,45.46352,-0.834576334,0.130471315,0.221,-0.021265451
106000685,106000685_2012,2,2012,0.551020963,0.235,Typ 05.1,69.879,0.004,0.29,14.1,9.7,7.8,0.018,0.011,32584253.87,5715116.046,NA,NWB,28.01312,8.58144,57.81669,48.96634,-1.028432007,-2.123124105,0.176,0.021404799
106000687,106000687_2012,2,2012,0.610911666,0.82,Typ 09,17.8688,0.004,0.15,15.3,7.8,7.7,0.011,0.001,32588044.41,5720382.876,NA,NWB,67.09894,7.44305,20.48742,13.03278,-1.256873677,-0.169063935,0.058,0.09977136
106000688,106000688_2012,2,2012,0.630090264,0.76,Typ 09,19.8905,0.003,0.16,15.2,8.1,7.8,0.009,0.001,32578117.39,5723741.627,NA,NWB,65.05598,6.88419,22.95586,15.5351,-1.264171695,-0.160314434,-0.087,0.084685665
106000689,106000689_2012,2,2012,0.629935024,0.933,Typ 05,25.3091,0.001,0.09,9.9,14.7,8,0.002,0.001,32595896.47,5734660.066,NA,NWB,90.43531,0.92677,0.93789,0,-1.1467691,-0.064326086,0.094,0.169833496
106000691,106000691_2012,2,2012,0.575402479,0.681,Typ 09.1,58.098,0.002,0.23,15.7,9.9,8,0.002,0.006,32553105.57,5740332.355,NA,NWB,69.30081,3.01359,25.69015,17.49019,-1.207792875,0.00021563,-0.043,0.056495511
106000693,106000693_2012,2,2012,0.561724299,0.281,Typ 06,81.549,0.003,0.3,12.1,8.1,8.1,0.002,0.004,32567214,5743767.8,NA,NWB,21.51499,0,NA,NA,-1.050646988,-0.56911037,0.01,0.077276573
106000694,106000694_2012,3,2012,0.536404065,0.647,Typ 09.1,79.429,0.003,0.31,11.8,8.6,8,0.002,0.004,32566493.32,5745801,NA,NWB,27.03499,6.16838,63.84877,57.30757,-1.032595563,-1.014568482,0.218,0.046691586
106000695,106000695_2012,2,2012,0.543889138,0.763,Typ 09.2,70.7815,0.002,0.32,12.3,12.5,8.2,0.006,0.008,32564868.97,5746261.838,NA,NWB,35.39055,5.80796,55.53996,47.74828,-1.050716116,-0.120828158,-0.091,-0.004395435
106000696,106000696_2012,2,2012,0.592093245,0.565,Typ 06,66.8165,0.001,0.34,13.4,12.8,8.1,0.007,0.003,32558559.62,5756193.965,NA,HMWB,62.27458,6.00038,29.79056,20.89508,-1.105421894,-0.050467511,0.052,0.041032982
106000697,106000697_2012,2,2012,0.563137712,0.525,Typ 15,74.9355,0.008,0.24,10.2,13.1,7.9,0.041,0.01,32548924.8,5780547.419,NA,NWB,33.23366,11.03444,50.94906,47.44866,-0.857768578,-1.45572073,0.128,0.044213634
106000698,106000698_2012,2,2012,0.538032811,1,Typ 09.1,62.279,0.002,0.16,13.5,8.5,8,0.002,0.003,32592671.04,5755520.776,NA,NWB,73.62853,10.89166,7.97346,2.62394,-1.165197122,-0.077661316,0.02,-0.048627214
106000699,106000699_2012,2,2012,0.553454502,0.97,Typ 09.1,59.6185,0.001,0.17,13.6,8.1,7.9,0.002,0.002,32591875.48,5764737.103,NA,NWB,55.54479,11.75159,25.84,20.85277,-1.1682436,-0.124899607,0.186,0.020000992
106000700,106000700_2012,2,2012,0.507150917,0.257,Typ 09.1,102.7935,0.203633,3.6,12.1,11.4,7.7,0.02,0.04,32583068.08,5771874.378,NA,NWB,45.71795,9.8034,38.70967,34.12986,0.590880944,1.46566557,-0.13,-0.030474032
106000701,106000701_2012,2,2012,0.573501524,0.846,Typ 09.1,58.2035,0.003,0.35,12.3,8.6,8,0.002,0.003,32577953.92,5757281.271,NA,HMWB,53.57902,2.00586,42.7329,38.51041,-1.079295955,-0.085273473,0.155,0.007192599
106000704,106000704_2012,2,2012,0.515255722,0.141,Typ 15,124.7,0.066956,0.83,8,11.7,7.3,0.07,0.029064,32468688.49,5836671.305,NA,HMWB,20.16231,10.49631,64.73724,49.01932,-0.181298218,0.57394635,-0.38,0.03198548
106000705,106000705_2012,2,2012,0.488186816,0.21,Typ 16,64.8065,0.004,0.208,10.5,7.8,7.5,0.011,0.005,32518411.7,5903048.18,NA,HMWB,18.51952,12.57503,68.7023,45.6089,-0.965629508,-1.972024768,0.1,-0.011577418
106000888,106000888_2012,2,2012,0.466389554,0.076,Typ 16,859,0.05,3.36,8.19,10.86,7.38,0.18,0.25,32436274.24,5894552.738,NA,HMWB,NA,NA,NA,NA,3.216735163,2.011736244,-0.004,0.008986033
106000894,106000894_2012,2,2012,0.33133459,0.005,Typ 14,1266.5317,0.18,2.78,6.57,13.3,6.91,1.98,0.68,32431136.15,5884716.727,NA,HMWB,NA,NA,NA,NA,11.05910371,2.670612195,-0.43,-0.007828043
106000903,106000903_2012,2,2012,0.405219265,0.145,Typ 14,1012.415,0.05,2.18,8.43,11.32,7.42,0.4,0.28,32430416.45,5885896.268,NA,HMWB,NA,NA,NA,NA,3.864850905,1.205829182,0.113,-0.094185475
106000909,106000909_2012,2,2012,0.461009335,0.059,Typ 14,764.885,0.04,2.19,6.68,12.01,6.93,0.5,0.25,32421859.99,5895762.465,NA,HMWB,NA,NA,NA,NA,3.61521917,1.358295914,0.059,0.037966499
106001876,106001876_2012,2,2012,0.460530428,0.197,Typ 16,549.5184,0.04,2.68,9.07,9.15,7.13,0.29,0.16,32472649.29,5862155.11,NA,HMWB,NA,NA,NA,NA,2.257908183,1.300385551,-0.089,-0.05229281
106001885,106001885_2012,2,2012,0.525061167,0.681,Typ 15,679.1093333,0.03,2.53,10.21,9.32,7.43,0.1,0.14,32471289.99,5872690.936,NA,HMWB,NA,NA,NA,NA,1.758943778,1.351373673,0.148,0.042120872
106001887,106001887_2012,2,2012,0.484486614,0.23,Typ 15,578.2933667,0.03,1.92,9.35,9.89,7.41,0.17,0.12,32477027.83,5880717.656,NA,HMWB,NA,NA,NA,NA,1.515739014,0.921325105,0.044,0.052567387
106002112,106002112_2012,2,2012,0.459135981,0.221,Typ 15,602.0467,0.04,2.91,9.93,10.55,7.28,0.38,0.16,32464502.39,5852988.874,NA,HMWB,NA,NA,NA,NA,2.595355749,1.373600061,-0.015,-0.060809493
106002133,106002133_2012,2,2012,0.455817606,0.5,Typ 15,583.7767,0.03,3.69,9.73,10.62,7.39,0.16,0.14,32446010.2,5883277.083,NA,HMWB,NA,NA,NA,NA,2.085918966,0.837638782,0.045,0.008533542
106002183,106002183_2012,2,2012,0.401698132,0.225,Typ 15,485.3173,0.02,3.19,10.88,10.71,6.67,0.27,0.1,32445130.51,5880058.378,NA,HMWB,NA,NA,NA,NA,1.847496259,0.219518233,-0.035,-0.026749468
106002189,106002189_2012,2,2012,0.46132677,0,Typ 14,785.355,0.03,1.25,6.71,10.62,7.03,0.45,0.28,32446690.01,5888285.081,NA,HMWB,NA,NA,NA,NA,3.401747755,1.869964163,-0.004,-0.010982195
107000520,107000520_2012,2,2012,0.481146834,0.801,Typ 05,34,0.04678575,0.735025,14.2,7.857,5.2,0.057882493,0.02502,32301886.12,5600290.217,Rhein,NWB,2.57424,0.76919,3.01079,0.0016,-0.456446009,-0.630143522,-0.047,-0.040835063
107000526,107000526_2012,2,2012,0.610826786,0.911,Typ 05,74,0.064891,1.08294,15.7,8.357,6.8,0.080107428,0.0334615,32305544.31,5600412.464,Rhein,NWB,77.63908,3.61641,19.24347,0.15403,-0.351728361,-0.367384684,0.016,-0.012328867
107000527,107000527_2012,2,2012,0.543864632,0.895,Typ 05,57,0.00358,0.70964,12,5.8,6.8,0.026815611,0.0094875,32305039.78,5601053.426,Rhein,NWB,71.62492,6.58329,23.34323,0.10914,-0.758669049,0.226108456,0.002,-0.075217646
107000530,107000530_2012,2,2012,0.579857025,0.845,Typ 05,104,0.0069775,0.678555,12.5,5.2,7.1,0.034151243,0.01037225,32303876.72,5602982.168,Rhein,NWB,63.26178,6.7372,28.8575,0.10679,-0.701085945,0.379712109,0.108,-0.013682096
107000532,107000532_2012,2,2012,0.609005707,0.884,Typ 05,22,0.00165625,0.242,12.2,8.6,7.9,0.003096,0.00231375,32304559.71,5605266.587,Rhein,NWB,40.70527,7.87547,44.23015,0.0592,-1.161533551,-0.097222953,0.008,-0.010981038
107000542,107000542_2012,2,2012,0.602047294,0.761,Typ 05,15,0.004684875,0.406455,13.5,4,7.9,0.03672875,0.009047125,32315123.61,5605879.825,Rhein,NWB,41.43578,21.21428,33.57005,4.48089,-1.039578172,0.06181503,-0.014,0.016934923
107000543,107000543_2012,2,2012,0.609377751,0.819,Typ 05,10,0.003752375,0.22001,13.7,7.173,8.2,0.018829875,0.00551225,32314708.51,5606256.938,Rhein,NWB,63.83963,13.34456,18.28356,5.02711,-1.20204351,-0.09194479,-0.03,-0.048704794
107000623,107000623_2012,2,2012,0.534368947,0.654,Typ 07,59,0.010722,0.540005,16,7.5,8.5,0.021383111,0.0113805,32327311.75,5599161.632,Rhein,NWB,47.29268,18.8195,31.33032,6.02076,-1.080018226,-0.157711475,-0.164,-0.087247507
107000626,107000626_2012,2,2012,0.539385605,0.687,Typ 09,59,0.008694,0.56122,14.7,8,8.5,0.020098125,0.01158,32325206.68,5604270.714,Rhein,NWB,45.86235,19.58753,31.49057,6.86757,-1.038888504,-0.114031306,-0.082,-0.062115335
107000628,107000628_2012,2,2012,0.569695233,0.747,Typ 09,34,0.007896,0.32331,9.4,6.6,8.2,0.02739,0.01427625,32321661.2,5605935.431,Rhein,NWB,46.5073,15.08881,27.22994,4.61307,-0.915264702,0.12710845,-0.059,0.017017098
107000629,107000629_2012,2,2012,0.558141981,0.785,Typ 09,34,0.008983,0.33774,9.3,7.8,8.3,0.0247,0.015395,32320513.66,5605771.719,Rhein,NWB,46.4903,15.18177,27.17288,4.6216,-0.916298728,0.061959141,-0.048,-0.085648399
107000647,107000647_2012,2,2012,0.514571227,0.657,Typ 05,25,0.0040585,0.36368,10,6.6,7.1,0.019679375,0.00706375,32320932.06,5600530.572,Rhein,NWB,24.35668,23.6425,48.90398,20.82483,-0.902600532,-1.896807918,0.512,0.003489492
107000655,107000655_2012,2,2012,0.550607452,0.705,Typ 05,19,0.003042375,0.24903,14.1,5.3,7.9,0.015411993,0.00583675,32309053.28,5612671.283,Rhein,NWB,31.22615,12.69184,48.1017,1.53848,-1.170989522,-0.076506501,-0.068,-0.053037133
107000659,107000659_2012,2,2012,0.548401474,0.609,Typ 05,25,0.00387575,0.35069,14.5,6,7.9,0.023548736,0.00648,32319452.49,5618114.753,Rhein,NWB,51.65935,10.08958,33.12947,3.62207,-1.120179971,-0.09477104,-0.129,-0.013013077
107000789,107000789_2012,2,2012,0.553985876,0.623,Typ 05,45,0.021985,0.352865,8.3,11.3,8.4,0.02784875,0.01399125,32296908.47,5627136.482,Rhein,NWB,42.6502,17.51664,26.46387,1.09709,-0.844817266,0.149301573,-0.022,-0.004788555
107000790,107000790_2012,2,2012,0.554333812,0.007,Typ 05,49,0.198817,4.06913,10.8,10.5,8,0.10866,0.05262,32296460.46,5627935.399,Rhein,HMWB,35.54086,23.85363,24.18387,0.88192,0.926604052,0.086987722,-0.208,-0.001649141
107000791,107000791_2012,2,2012,0.515359813,0,Typ 05,53,0.194505,4.65129,11.3,10.5,7.9,0.10674,0.048454,32297029.12,5630354.594,Rhein,HMWB,26.34834,32.85307,11.18497,0.72424,1.049424441,-0.061715543,-0.078,-0.030549977
107000793,107000793_2012,2,2012,0.49446638,0.201,Typ 05,70,0.199789,2.91171,11.7,9.1,8.1,0.08752,0.04099,32300294.49,5628440.354,Rhein,NWB,8.05043,41.47637,33.18521,5.03451,0.49070928,-0.30368856,-0.077,-0.102608739
107000796,107000796_2012,2,2012,0.51866736,0.156,Typ 05,74,0.18894,3.1249,10,17.8,8.1,0.10094,0.04861,32298660.29,5630838.866,Rhein,NWB,11.39868,43.78474,22.40068,3.17105,0.661104489,-0.322871351,0.018,-0.041597352
107000808,107000808_2012,2,2012,0.540598339,0.361,Typ 05,82,0.099918,0.68433,12.4,13.9,7.8,0.053363678,0.02227,32296029.71,5634088.678,Rhein,NWB,18.73215,37.0013,18.626,3.95191,-0.494616036,-1.495604067,0.223,0.000995956
107000820,107000820_2012,2,2012,0.511391812,0.255,Typ 16,77,0.249296,2.50151,14.2,10.3,7.4,0.09817,0.04322,32297140.34,5638757.999,Rhein,NWB,9.13031,29.85642,48.75645,37.31454,0.517596742,0.249993727,-0.184,-0.048638084
